record_birds,record_id,species_common_name,species_scientific_name,species_abbreviation,count,accompanying_numbers,accompanying_ocurrence,record_ship,date,time,lat,long,ship_act,speed,cloud_cover,precipitation,wind_speed,sea_state,obs
22690,11031002,Blue petrel,Halobaena caerulea,HALCAE,2,0,N,5905,1985-09-30T00:00:00Z, 14:30:00,-52.95,80.95,1,13,2,0,7,6,CART
22691,11031003,Light-mantled sooty albatross AD,Phoebetria palpebrata AD,PHOPAL AD,1,1,Y,5906,1985-09-30T00:00:00Z, 15:30:00,-52.95,81.11666666666666,1,13,2,0,7,6,CART
22692,11031003,Giant petrel sensu lato JUV,Macronectes sp. JUV,MACSP JUV,1,0,N,5906,1985-09-30T00:00:00Z, 15:30:00,-52.95,81.11666666666666,1,13,2,0,7,6,CART
22694,11031003,Cape petrel,Daption capense,DAPCAP,1,0,N,5906,1985-09-30T00:00:00Z, 15:30:00,-52.95,81.11666666666666,1,13,2,0,7,6,CART
22695,11031003,Blue petrel,Halobaena caerulea,HALCAE,3,0,N,5906,1985-09-30T00:00:00Z, 15:30:00,-52.95,81.11666666666666,1,13,2,0,7,6,CART
22696,11031003,White-chinned petrel,Procellaria aequinoctialis,PROAEQ,1,0,N,5906,1985-09-30T00:00:00Z, 15:30:00,-52.95,81.11666666666666,1,13,2,0,7,6,CART
22697,11031004,Light-mantled sooty albatross AD,Phoebetria palpebrata AD,PHOPAL AD,1,1,Y,5907,1985-09-30T00:00:00Z, 16:30:00,-52.95,81.43333333333334,1,13,2,0,7,6,CART
22698,11031004,Giant petrel sensu lato JUV,Macronectes sp. JUV,MACSP JUV,1,1,Y,5907,1985-09-30T00:00:00Z, 16:30:00,-52.95,81.43333333333334,1,13,2,0,7,6,CART
22699,11031004,Antarctic fulmar,Fulmarus glacialoides,FULGLA,9,0,N,5907,1985-09-30T00:00:00Z, 16:30:00,-52.95,81.43333333333334,1,13,2,0,7,6,CART
22700,11031004,Cape petrel,Daption capense,DAPCAP,4,0,N,5907,1985-09-30T00:00:00Z, 16:30:00,-52.95,81.43333333333334,1,13,2,0,7,6,CART
22701,11031004,Blue petrel,Halobaena caerulea,HALCAE,4,0,N,5907,1985-09-30T00:00:00Z, 16:30:00,-52.95,81.43333333333334,1,13,2,0,7,6,CART
22703,11031006,Antarctic fulmar,Fulmarus glacialoides,FULGLA,1,0,N,5909,1985-10-01T00:00:00Z, 10:45:00,-52.166666666666664,87.48333333333333,1,13,1,10,9,6,CART
22704,11031006,Kerguelen petrel,Lugensa brevirostris,LUGBRE,1,0,N,5909,1985-10-01T00:00:00Z, 10:45:00,-52.166666666666664,87.48333333333333,1,13,1,10,9,6,CART
22705,11031006,Blue petrel,Halobaena caerulea,HALCAE,3,0,N,5909,1985-10-01T00:00:00Z, 10:45:00,-52.166666666666664,87.48333333333333,1,13,1,10,9,6,CART
22706,11031006,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,1,0,N,5909,1985-10-01T00:00:00Z, 10:45:00,-52.166666666666664,87.48333333333333,1,13,1,10,9,6,CART
22707,11031007,Light-mantled sooty albatross AD,Phoebetria palpebrata AD,PHOPAL AD,1,1,Y,5910,1985-10-01T00:00:00Z, 14:00:00,-51.9,88.56666666666666,1,13,1,10,9,6,CART
22708,11031007,Southern giant petrel JUV,Macronectes giganteus  JUV,MACGIG JUV,1,1,Y,5910,1985-10-01T00:00:00Z, 14:00:00,-51.9,88.56666666666666,1,13,1,10,9,6,CART
22709,11031007,Giant petrel sensu lato JUV,Macronectes sp. JUV,MACSP JUV,3,3,Y,5910,1985-10-01T00:00:00Z, 14:00:00,-51.9,88.56666666666666,1,13,1,10,9,6,CART
22710,11031007,Antarctic fulmar,Fulmarus glacialoides,FULGLA,2,0,N,5910,1985-10-01T00:00:00Z, 14:00:00,-51.9,88.56666666666666,1,13,1,10,9,6,CART
22711,11031007,Cape petrel,Daption capense,DAPCAP,1,1,Y,5910,1985-10-01T00:00:00Z, 14:00:00,-51.9,88.56666666666666,1,13,1,10,9,6,CART
22712,11031007,Blue petrel,Halobaena caerulea,HALCAE,1,0,N,5910,1985-10-01T00:00:00Z, 14:00:00,-51.9,88.56666666666666,1,13,1,10,9,6,CART
22713,11031007,Antarctic petrel,Thalassoica antarctica,THAANT,1,0,N,5910,1985-10-01T00:00:00Z, 14:00:00,-51.9,88.56666666666666,1,13,1,10,9,6,CART
22714,11031008,Blue petrel,Halobaena caerulea,HALCAE,2,0,N,5911,1985-10-01T00:00:00Z, 15:00:00,-51.833333333333336,89.13333333333334,1,13,2,0,9,6,CART
22715,11031009,Southern giant petrel JUV,Macronectes giganteus  JUV,MACGIG JUV,1,1,Y,5912,1985-10-01T00:00:00Z, 16:00:00,-51.733333333333334,89.31666666666666,1,15.1,1,0,8,6,CART
22716,11031009,Antarctic fulmar,Fulmarus glacialoides,FULGLA,2,0,N,5912,1985-10-01T00:00:00Z, 16:00:00,-51.733333333333334,89.31666666666666,1,15.1,1,0,8,6,CART
22717,11031009,Kerguelen petrel,Lugensa brevirostris,LUGBRE,1,0,N,5912,1985-10-01T00:00:00Z, 16:00:00,-51.733333333333334,89.31666666666666,1,15.1,1,0,8,6,CART
22718,11031009,Blue petrel,Halobaena caerulea,HALCAE,5,0,N,5912,1985-10-01T00:00:00Z, 16:00:00,-51.733333333333334,89.31666666666666,1,15.1,1,0,8,6,CART
22719,11031009,Thin-billed prion,Pachyptila belcheri,PACBEL,1,0,N,5912,1985-10-01T00:00:00Z, 16:00:00,-51.733333333333334,89.31666666666666,1,15.1,1,0,8,6,CART
22720,11031009,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,1,0,N,5912,1985-10-01T00:00:00Z, 16:00:00,-51.733333333333334,89.31666666666666,1,15.1,1,0,8,6,CART
22721,11031010,Antarctic fulmar,Fulmarus glacialoides,FULGLA,2,0,N,5913,1985-10-01T00:00:00Z, 17:00:00,-51.65,89.65,1,14,1,0,9,6,CART
22722,11031010,Blue petrel,Halobaena caerulea,HALCAE,1,0,N,5913,1985-10-01T00:00:00Z, 17:00:00,-51.65,89.65,1,14,1,0,9,6,CART
22723,11031011,Grey-headed mollymawk AD,Thalassarche chrysostoma AD,THACHR AD,1,1,Y,5914,1985-10-02T00:00:00Z, 09:00:00,-50.583333333333336,94.85,1,13,2,0,3,4,CART
22725,11031011,Northern giant petrel,Macronectes halli,MACHAL,1,0,N,5914,1985-10-02T00:00:00Z, 09:00:00,-50.583333333333336,94.85,1,13,2,0,3,4,CART
22726,11031011,Antarctic fulmar,Fulmarus glacialoides,FULGLA,2,2,Y,5914,1985-10-02T00:00:00Z, 09:00:00,-50.583333333333336,94.85,1,13,2,0,3,4,CART
22727,11031011,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,1,0,N,5914,1985-10-02T00:00:00Z, 09:00:00,-50.583333333333336,94.85,1,13,2,0,3,4,CART
22729,11031013,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,2,2,Y,5916,1985-10-02T00:00:00Z, 10:30:00,-50,95,1,13,1,0,3,4,CART
22730,11031013,Grey-headed mollymawk AD,Thalassarche chrysostoma AD,THACHR AD,1,0,N,5916,1985-10-02T00:00:00Z, 10:30:00,-50,95,1,13,1,0,3,4,CART
22732,11031013,Northern giant petrel,Macronectes halli,MACHAL,1,0,N,5916,1985-10-02T00:00:00Z, 10:30:00,-50,95,1,13,1,0,3,4,CART
22734,11031013,Cape petrel,Daption capense,DAPCAP,1,0,N,5916,1985-10-02T00:00:00Z, 10:30:00,-50,95,1,13,1,0,3,4,CART
22736,11031013,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,4,0,N,5916,1985-10-02T00:00:00Z, 10:30:00,-50,95,1,13,1,0,3,4,CART
22737,11031013,Antarctic petrel,Thalassoica antarctica,THAANT,1,1,Y,5916,1985-10-02T00:00:00Z, 10:30:00,-50,95,1,13,1,0,3,4,CART
22738,11031014,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,1,0,N,5917,1985-10-02T00:00:00Z, 11:15:00,-50,95,1,13.5,1,0,3,4,CART
22739,11031014,Grey petrel,Procellaria cinerea,PROCIN,1,0,N,5917,1985-10-02T00:00:00Z, 11:15:00,-50,95,1,13.5,1,0,3,4,CART
22740,11031015,Grey-headed mollymawk AD,Thalassarche chrysostoma AD,THACHR AD,1,1,Y,5918,1985-10-02T00:00:00Z, 11:45:00,-50.416666666666664,95.9,1,13.5,1,0,3,4,CART
22741,11031015,Grey-headed mollymawk SUBAD,Thalassarche chrysostoma SUBAD,THACHR SUBAD,2,2,Y,5918,1985-10-02T00:00:00Z, 11:45:00,-50.416666666666664,95.9,1,13.5,1,0,3,4,CART
22744,11031015,Cape petrel,Daption capense,DAPCAP,1,0,N,5918,1985-10-02T00:00:00Z, 11:45:00,-50.416666666666664,95.9,1,13.5,1,0,3,4,CART
22745,11031015,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,2,0,N,5918,1985-10-02T00:00:00Z, 11:45:00,-50.416666666666664,95.9,1,13.5,1,0,3,4,CART
22746,11031016,Wandering albatross sensu lato PL5,Diomedea antipodensis / exulans PL5,DIOANTEXU PL5,1,1,Y,5919,1985-10-02T00:00:00Z, 13:30:00,-50.333333333333336,96.48333333333333,1,13.5,1,0,3,4,CART
22747,11031016,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,1,0,N,5919,1985-10-02T00:00:00Z, 13:30:00,-50.333333333333336,96.48333333333333,1,13.5,1,0,3,4,CART
22748,11031016,Grey-headed mollymawk AD,Thalassarche chrysostoma AD,THACHR AD,1,1,Y,5919,1985-10-02T00:00:00Z, 13:30:00,-50.333333333333336,96.48333333333333,1,13.5,1,0,3,4,CART
22750,11031016,Antarctic fulmar,Fulmarus glacialoides,FULGLA,1,0,N,5919,1985-10-02T00:00:00Z, 13:30:00,-50.333333333333336,96.48333333333333,1,13.5,1,0,3,4,CART
22752,11031016,Cape petrel,Daption capense,DAPCAP,1,0,N,5919,1985-10-02T00:00:00Z, 13:30:00,-50.333333333333336,96.48333333333333,1,13.5,1,0,3,4,CART
22753,11031016,White-headed petrel,Pterodroma lessonii,PTELES,1,0,N,5919,1985-10-02T00:00:00Z, 13:30:00,-50.333333333333336,96.48333333333333,1,13.5,1,0,3,4,CART
22754,11031016,Thin-billed prion,Pachyptila belcheri,PACBEL,1,0,N,5919,1985-10-02T00:00:00Z, 13:30:00,-50.333333333333336,96.48333333333333,1,13.5,1,0,3,4,CART
22755,11031016,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,3,0,N,5919,1985-10-02T00:00:00Z, 13:30:00,-50.333333333333336,96.48333333333333,1,13.5,1,0,3,4,CART
22756,11031017,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,1,1,Y,5920,1985-10-02T00:00:00Z, 14:10:00,-50.3,96.73333333333333,1,13.2,1,0,3,4,CART
22757,11031017,Grey-headed mollymawk AD,Thalassarche chrysostoma AD,THACHR AD,1,1,Y,5920,1985-10-02T00:00:00Z, 14:10:00,-50.3,96.73333333333333,1,13.2,1,0,3,4,CART
22758,11031017,Grey-headed mollymawk JUV,Thalassarche chrysostoma JUV,THACHR JUV,1,0,N,5920,1985-10-02T00:00:00Z, 14:10:00,-50.3,96.73333333333333,1,13.2,1,0,3,4,CART
22759,11031017,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,4,4,Y,5920,1985-10-02T00:00:00Z, 14:10:00,-50.3,96.73333333333333,1,13.2,1,0,3,4,CART
22760,11031017,White-headed petrel,Pterodroma lessonii,PTELES,1,0,N,5920,1985-10-02T00:00:00Z, 14:10:00,-50.3,96.73333333333333,1,13.2,1,0,3,4,CART
22762,11031017,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,4,0,N,5920,1985-10-02T00:00:00Z, 14:10:00,-50.3,96.73333333333333,1,13.2,1,0,3,4,CART
22763,11031018,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,1,0,N,5921,1985-10-02T00:00:00Z, 15:20:00,-50.266666666666666,97.08333333333333,1,13,1,0,3,4,CART
22764,11031018,Black-browed albatross sensu lato SUBAD,Diomedea impavida / melanophrys SUBAD,DIOIMPMEL SUBAD,1,1,Y,5921,1985-10-02T00:00:00Z, 15:20:00,-50.266666666666666,97.08333333333333,1,13,1,0,3,4,CART
22765,11031018,Grey-headed mollymawk AD,Thalassarche chrysostoma AD,THACHR AD,1,1,Y,5921,1985-10-02T00:00:00Z, 15:20:00,-50.266666666666666,97.08333333333333,1,13,1,0,3,4,CART
22766,11031018,Grey-headed mollymawk JUV,Thalassarche chrysostoma JUV,THACHR JUV,1,0,N,5921,1985-10-02T00:00:00Z, 15:20:00,-50.266666666666666,97.08333333333333,1,13,1,0,3,4,CART
22767,11031018,Grey-headed mollymawk,Thalassarche chrysostoma,THACHR,2,0,N,5921,1985-10-02T00:00:00Z, 15:20:00,-50.266666666666666,97.08333333333333,1,13,1,0,3,4,CART
22770,11031018,Cape petrel,Daption capense,DAPCAP,1,0,N,5921,1985-10-02T00:00:00Z, 15:20:00,-50.266666666666666,97.08333333333333,1,13,1,0,3,4,CART
22771,11031018,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,3,0,N,5921,1985-10-02T00:00:00Z, 15:20:00,-50.266666666666666,97.08333333333333,1,13,1,0,3,4,CART
22772,11031018,Crested penguin (unidentified),Eudyptes / Magadyptes sp,EUDMEG,1,0,N,5921,1985-10-02T00:00:00Z, 15:20:00,-50.266666666666666,97.08333333333333,1,13,1,0,3,4,CART
22773,11031019,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,1,1,Y,5922,1985-10-02T00:00:00Z, 16:00:00,-50.233333333333334,97.3,1,13,0,0,3,4,CART
22774,11031019,Grey-headed mollymawk AD,Thalassarche chrysostoma AD,THACHR AD,1,0,N,5922,1985-10-02T00:00:00Z, 16:00:00,-50.233333333333334,97.3,1,13,0,0,3,4,CART
22775,11031019,Grey-headed mollymawk JUV,Thalassarche chrysostoma JUV,THACHR JUV,1,0,N,5922,1985-10-02T00:00:00Z, 16:00:00,-50.233333333333334,97.3,1,13,0,0,3,4,CART
22777,11031019,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,60,60,Y,5922,1985-10-02T00:00:00Z, 16:00:00,-50.233333333333334,97.3,1,13,0,0,3,4,CART
22778,11031019,Southern giant petrel AD,Macronectes giganteus  AD,MACGIG AD,1,0,N,5922,1985-10-02T00:00:00Z, 16:00:00,-50.233333333333334,97.3,1,13,0,0,3,4,CART
22780,11031019,Cape petrel,Daption capense,DAPCAP,1,0,N,5922,1985-10-02T00:00:00Z, 16:00:00,-50.233333333333334,97.3,1,13,0,0,3,4,CART
22781,11031019,Blue petrel,Halobaena caerulea,HALCAE,2,0,N,5922,1985-10-02T00:00:00Z, 16:00:00,-50.233333333333334,97.3,1,13,0,0,3,4,CART
22782,11031019,Prion (unidentified),Pachyptila sp,PACSP,1,0,N,5922,1985-10-02T00:00:00Z, 16:00:00,-50.233333333333334,97.3,1,13,0,0,3,4,CART
22783,11031019,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,4,0,N,5922,1985-10-02T00:00:00Z, 16:00:00,-50.233333333333334,97.3,1,13,0,0,3,4,CART
22784,11031020,Grey-headed mollymawk AD,Thalassarche chrysostoma AD,THACHR AD,1,0,N,5923,1985-10-03T00:00:00Z, 11:00:00,-49.61666666666667,103.1,1,12,2,5,6,4,CART
22785,11031020,Grey-headed mollymawk JUV,Thalassarche chrysostoma JUV,THACHR JUV,2,0,N,5923,1985-10-03T00:00:00Z, 11:00:00,-49.61666666666667,103.1,1,12,2,5,6,4,CART
22786,11031020,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,7,0,N,5923,1985-10-03T00:00:00Z, 11:00:00,-49.61666666666667,103.1,1,12,2,5,6,4,CART
22787,11031020,Antarctic fulmar,Fulmarus glacialoides,FULGLA,3,0,N,5923,1985-10-03T00:00:00Z, 11:00:00,-49.61666666666667,103.1,1,12,2,5,6,4,CART
22788,11031020,Antarctic fulmar,Fulmarus glacialoides,FULGLA,2,0,N,5923,1985-10-03T00:00:00Z, 11:00:00,-49.61666666666667,103.1,1,12,2,5,6,4,CART
22789,11031020,White-headed petrel,Pterodroma lessonii,PTELES,1,0,N,5923,1985-10-03T00:00:00Z, 11:00:00,-49.61666666666667,103.1,1,12,2,5,6,4,CART
22790,11031020,Blue petrel,Halobaena caerulea,HALCAE,1,0,N,5923,1985-10-03T00:00:00Z, 11:00:00,-49.61666666666667,103.1,1,12,2,5,6,4,CART
22791,11031020,Grey petrel,Procellaria cinerea,PROCIN,1,0,N,5923,1985-10-03T00:00:00Z, 11:00:00,-49.61666666666667,103.1,1,12,2,5,6,4,CART
22792,11031020,Common diving-petrel,Pelecanoides urinatrix,PELURI,1,0,N,5923,1985-10-03T00:00:00Z, 11:00:00,-49.61666666666667,103.1,1,12,2,5,6,4,CART
22793,11031020,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,6,0,N,5923,1985-10-03T00:00:00Z, 11:00:00,-49.61666666666667,103.1,1,12,2,5,6,4,CART
22794,11031021,Grey-headed mollymawk SUBAD,Thalassarche chrysostoma SUBAD,THACHR SUBAD,2,0,N,5924,1985-10-03T00:00:00Z, 12:00:00,-49.56666666666667,103.38333333333334,1,12,2,5,6,5,CART
22795,11031021,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,3,0,N,5924,1985-10-03T00:00:00Z, 12:00:00,-49.56666666666667,103.38333333333334,1,12,2,5,6,5,CART
22796,11031021,Antarctic fulmar,Fulmarus glacialoides,FULGLA,2,0,N,5924,1985-10-03T00:00:00Z, 12:00:00,-49.56666666666667,103.38333333333334,1,12,2,5,6,5,CART
22797,11031021,White-headed petrel,Pterodroma lessonii,PTELES,2,0,N,5924,1985-10-03T00:00:00Z, 12:00:00,-49.56666666666667,103.38333333333334,1,12,2,5,6,5,CART
22798,11031021,Blue petrel,Halobaena caerulea,HALCAE,1,0,N,5924,1985-10-03T00:00:00Z, 12:00:00,-49.56666666666667,103.38333333333334,1,12,2,5,6,5,CART
22799,11031021,Prion (unidentified),Pachyptila sp,PACSP,1,0,N,5924,1985-10-03T00:00:00Z, 12:00:00,-49.56666666666667,103.38333333333334,1,12,2,5,6,5,CART
22800,11031021,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,3,0,N,5924,1985-10-03T00:00:00Z, 12:00:00,-49.56666666666667,103.38333333333334,1,12,2,5,6,5,CART
22801,11031022,Grey-headed mollymawk AD,Thalassarche chrysostoma AD,THACHR AD,1,0,N,5925,1985-10-03T00:00:00Z, 15:30:00,-49.4,104.41666666666667,1,13,2,0,5,4,CART
22802,11031022,Grey-headed mollymawk SUBAD,Thalassarche chrysostoma SUBAD,THACHR SUBAD,2,0,N,5925,1985-10-03T00:00:00Z, 15:30:00,-49.4,104.41666666666667,1,13,2,0,5,4,CART
22803,11031022,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,7,7,Y,5925,1985-10-03T00:00:00Z, 15:30:00,-49.4,104.41666666666667,1,13,2,0,5,4,CART
22804,11031022,Antarctic fulmar,Fulmarus glacialoides,FULGLA,1,0,N,5925,1985-10-03T00:00:00Z, 15:30:00,-49.4,104.41666666666667,1,13,2,0,5,4,CART
22805,11031022,Blue petrel,Halobaena caerulea,HALCAE,2,0,N,5925,1985-10-03T00:00:00Z, 15:30:00,-49.4,104.41666666666667,1,13,2,0,5,4,CART
22806,11031022,Grey petrel,Procellaria cinerea,PROCIN,2,0,N,5925,1985-10-03T00:00:00Z, 15:30:00,-49.4,104.41666666666667,1,13,2,0,5,4,CART
22807,11031022,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,2,0,N,5925,1985-10-03T00:00:00Z, 15:30:00,-49.4,104.41666666666667,1,13,2,0,5,4,CART
22808,11031023,Grey-headed mollymawk,Thalassarche chrysostoma,THACHR,2,0,N,5926,1985-10-03T00:00:00Z, 16:30:00,-49.35,104.75,1,13.3,2,0,5,4,CART
22810,11031023,Antarctic fulmar,Fulmarus glacialoides,FULGLA,1,0,N,5926,1985-10-03T00:00:00Z, 16:30:00,-49.35,104.75,1,13.3,2,0,5,4,CART
22811,11031023,Blue petrel,Halobaena caerulea,HALCAE,1,0,N,5926,1985-10-03T00:00:00Z, 16:30:00,-49.35,104.75,1,13.3,2,0,5,4,CART
22812,11031023,Grey petrel,Procellaria cinerea,PROCIN,4,0,N,5926,1985-10-03T00:00:00Z, 16:30:00,-49.35,104.75,1,13.3,2,0,5,4,CART
22813,11031023,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,2,0,N,5926,1985-10-03T00:00:00Z, 16:30:00,-49.35,104.75,1,13.3,2,0,5,4,CART
22814,11031024,Grey-headed mollymawk JUV,Thalassarche chrysostoma JUV,THACHR JUV,1,0,N,5927,1985-10-03T00:00:00Z, 17:00:00,-49.333333333333336,104.9,1,13.3,2,0,4,4,CART
22815,11031024,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,7,0,N,5927,1985-10-03T00:00:00Z, 17:00:00,-49.333333333333336,104.9,1,13.3,2,0,4,4,CART
22816,11031024,Antarctic fulmar,Fulmarus glacialoides,FULGLA,1,0,N,5927,1985-10-03T00:00:00Z, 17:00:00,-49.333333333333336,104.9,1,13.3,2,0,4,4,CART
22817,11031024,White-headed petrel,Pterodroma lessonii,PTELES,1,0,N,5927,1985-10-03T00:00:00Z, 17:00:00,-49.333333333333336,104.9,1,13.3,2,0,4,4,CART
22818,11031024,Prion (unidentified),Pachyptila sp,PACSP,3,0,N,5927,1985-10-03T00:00:00Z, 17:00:00,-49.333333333333336,104.9,1,13.3,2,0,4,4,CART
22819,11031024,Grey petrel,Procellaria cinerea,PROCIN,1,0,N,5927,1985-10-03T00:00:00Z, 17:00:00,-49.333333333333336,104.9,1,13.3,2,0,4,4,CART
22821,11031025,Black-browed albatross sensu lato AD,Diomedea impavida / melanophrys AD,DIOIMPMEL AD,1,0,N,5928,1985-10-04T00:00:00Z, 07:00:00,-49.5,109.71666666666667,1,13.8,2,8,6,4,CART
22822,11031025,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,2,0,N,5928,1985-10-04T00:00:00Z, 07:00:00,-49.5,109.71666666666667,1,13.8,2,8,6,4,CART
22823,11031025,Northern giant petrel AD,Macronectes halli AD,MACHAL AD,1,0,N,5928,1985-10-04T00:00:00Z, 07:00:00,-49.5,109.71666666666667,1,13.8,2,8,6,4,CART
22824,11031025,Southern giant petrel JUV,Macronectes giganteus  JUV,MACGIG JUV,1,0,N,5928,1985-10-04T00:00:00Z, 07:00:00,-49.5,109.71666666666667,1,13.8,2,8,6,4,CART
22827,11031025,Cape petrel,Daption capense,DAPCAP,3,0,N,5928,1985-10-04T00:00:00Z, 07:00:00,-49.5,109.71666666666667,1,13.8,2,8,6,4,CART
22828,11031025,Blue petrel,Halobaena caerulea,HALCAE,1,0,N,5928,1985-10-04T00:00:00Z, 07:00:00,-49.5,109.71666666666667,1,13.8,2,8,6,4,CART
22829,11031025,Antarctic petrel,Thalassoica antarctica,THAANT,1,0,N,5928,1985-10-04T00:00:00Z, 07:00:00,-49.5,109.71666666666667,1,13.8,2,8,6,4,CART
22830,11031025,Antarctic prion,Pachyptila desolata,PACDES,2,0,N,5928,1985-10-04T00:00:00Z, 07:00:00,-49.5,109.71666666666667,1,13.8,2,8,6,4,CART
22831,11031026,Antarctic fulmar,Fulmarus glacialoides,FULGLA,3,3,Y,5929,1985-10-04T00:00:00Z, 08:00:00,-49.516666666666666,110.06666666666666,1,14.2,2,10,7,5,CART
22832,11031026,Cape petrel,Daption capense,DAPCAP,2,2,Y,5929,1985-10-04T00:00:00Z, 08:00:00,-49.516666666666666,110.06666666666666,1,14.2,2,10,7,5,CART
22833,11031026,Grey petrel,Procellaria cinerea,PROCIN,1,0,N,5929,1985-10-04T00:00:00Z, 08:00:00,-49.516666666666666,110.06666666666666,1,14.2,2,10,7,5,CART
22834,11031026,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,1,0,N,5929,1985-10-04T00:00:00Z, 08:00:00,-49.516666666666666,110.06666666666666,1,14.2,2,10,7,5,CART
22836,11031027,Antarctic fulmar,Fulmarus glacialoides,FULGLA,1,0,N,5930,1985-10-04T00:00:00Z, 09:30:00,-49.53333333333333,110.65,1,14.4,2,0,7,5,CART
22837,11031027,Cape petrel,Daption capense,DAPCAP,3,0,N,5930,1985-10-04T00:00:00Z, 09:30:00,-49.53333333333333,110.65,1,14.4,2,0,7,5,CART
22838,11031027,Blue petrel,Halobaena caerulea,HALCAE,2,0,N,5930,1985-10-04T00:00:00Z, 09:30:00,-49.53333333333333,110.65,1,14.4,2,0,7,5,CART
22839,11031027,Prion (unidentified),Pachyptila sp,PACSP,1,0,N,5930,1985-10-04T00:00:00Z, 09:30:00,-49.53333333333333,110.65,1,14.4,2,0,7,5,CART
22840,11031027,Grey petrel,Procellaria cinerea,PROCIN,1,1,Y,5930,1985-10-04T00:00:00Z, 09:30:00,-49.53333333333333,110.65,1,14.4,2,0,7,5,CART
22841,11031027,Diving-petrel (unidentified),Pelecanoides sp.,PELSP,3,0,N,5930,1985-10-04T00:00:00Z, 09:30:00,-49.53333333333333,110.65,1,14.4,2,0,7,5,CART
22842,11031028,Light-mantled sooty albatross,Phoebetria palpebrata,PHOPAL,1,1,Y,5931,1985-10-04T00:00:00Z, 10:30:00,-49.53333333333333,111,1,15.1,2,0,7,5,CART
22843,11031028,Northern giant petrel,Macronectes halli,MACHAL,4,4,Y,5931,1985-10-04T00:00:00Z, 10:30:00,-49.53333333333333,111,1,15.1,2,0,7,5,CART
22844,11031028,Southern giant petrel JUV,Macronectes giganteus  JUV,MACGIG JUV,2,0,N,5931,1985-10-04T00:00:00Z, 10:30:00,-49.53333333333333,111,1,15.1,2,0,7,5,CART
22845,11031028,Antarctic fulmar,Fulmarus glacialoides,FULGLA,1,0,N,5931,1985-10-04T00:00:00Z, 10:30:00,-49.53333333333333,111,1,15.1,2,0,7,5,CART
22847,11031028,White-headed petrel,Pterodroma lessonii,PTELES,1,0,N,5931,1985-10-04T00:00:00Z, 10:30:00,-49.53333333333333,111,1,15.1,2,0,7,5,CART
22848,11031028,Blue petrel,Halobaena caerulea,HALCAE,2,0,N,5931,1985-10-04T00:00:00Z, 10:30:00,-49.53333333333333,111,1,15.1,2,0,7,5,CART
22849,11031028,Prion (unidentified),Pachyptila sp,PACSP,3,0,N,5931,1985-10-04T00:00:00Z, 10:30:00,-49.53333333333333,111,1,15.1,2,0,7,5,CART
22850,11031028,Grey petrel,Procellaria cinerea,PROCIN,1,1,Y,5931,1985-10-04T00:00:00Z, 10:30:00,-49.53333333333333,111,1,15.1,2,0,7,5,CART
22851,11031028,Antarctic prion,Pachyptila desolata,PACDES,1,0,N,5931,1985-10-04T00:00:00Z, 10:30:00,-49.53333333333333,111,1,15.1,2,0,7,5,CART
22852,11031029,Grey-headed mollymawk AD,Thalassarche chrysostoma AD,THACHR AD,1,0,N,5932,1985-10-04T00:00:00Z, 11:00:00,-49.55,111.2,1,15,2,0,7,5,CART
22853,11031029,Light-mantled sooty albatross JUV,Phoebetria palpebrata JUV,PHOPAL JUV,1,0,N,5932,1985-10-04T00:00:00Z, 11:00:00,-49.55,111.2,1,15,2,0,7,5,CART
22854,11031029,Light-mantled sooty albatross SUBAD,Phoebetria palpebrata SUBAD,PHOPAL SUBAD,2,0,N,5932,1985-10-04T00:00:00Z, 11:00:00,-49.55,111.2,1,15,2,0,7,5,CART
